id,App Version Code,App Version Name,Review Text,Review Title,Star Rating
fc7e04bd-a71d-439e-9a63-b2a10969073b,68,2.27,didn't get Cashback even if I did a recharge using Amazon Pay. Disgusting.,,1
2952cb63-933e-4e1f-a5e6-2febbf210bba,88,2.47,Worst app I pay for the electricity bill 2700 rupees but not paid and money has been deducted from my account,,1
a6e1a1d4-6e1b-4641-a61b-57b80ce1eb15,82,2.41,Nyc,,4
bea9cdca-fc59-45b6-bd3d-814f0c593201,83,2.42,Very good.......... service,,5
8154008b-9a84-441a-9bcf-2b7c04a2db94,82,2.41,Osm app,,5
771e5def-bae8-43f0-ad01-283a1f64ff67,53,2.13,Payment of Bescom bill is just two clicks with Paytm option.. :),Superb chatbot,5
91c52380-b6ab-4ac6-815d-3e88cc0df2a2,90,2.49,worst app. dont give any offers.,,1
2edfdf80-54e5-464d-b1a4-befb2ac73e6d,90,2.49,fantastic,,4
6efe6b4d-d8cb-4718-a25e-36bfa95bc6ea,86,2.45,al is good,,5
137f8a04-bb4f-4fbc-aab7-42cf8952ad20,66,2.25,"Cannot book a bus ticket. Everytime I book a ticket, payment goes through and then you guys cancel the ticket. This happens everytime. What a waste of time.",,1
e9abeb37-9284-4aeb-a942-7bc43f43817d,86,2.45,bad app i reffer to many people my 1700credit my worked money make fraud and debitrd in my account,,1
439bdb05-1483-4c6b-b945-dc31096a435a,69,2.28,"It is a nice app present msintain same like this give cashbacks,there is no cashback. No one come to do transactions",,5
6a00c350-8e4e-4de3-9d4a-72ad33d3f4ba,86,2.45,Very Fast Txn,,4
07d029d2-80e4-4d71-95b8-aafdada80033,,,"Worst app ,faltu, bekar ,ghatiya mere Amazon pay sai balance cut gya pr recharge nhi huaa",,1
d9beb2fd-de3e-4207-a055-cd9d3a9c0377,89,2.48,GOOD,,5
9a264147-5c28-4399-9287-0815a910a538,89,2.48,Good,,4
b621b9c2-0b07-4e0e-80ae-5079c58e9117,78,2.37,No negative rating for such a cute app...,,5
3d9b194c-f082-44e2-ad0a-b0015dd9957b,,,i have availed the offer but didn't get cashback,,1
71517b27-7dc0-43b1-b60c-d06d05d59286,80,2.39,Good app,,5
6e0a995d-6af2-4c4b-82d9-feea7521cd12,81,2.40,Ok,,4
9bddfb4f-88d8-4528-8549-f217279adf48,75,2.34,Nice,,4
b910e738-9a73-47d3-b096-eb13947a8ba7,,,Its good,,5
3fb3e52a-7890-474a-abc5-4f4886a063b8,90,2.49,I have been paid my electricity bill but not received cashback yet,,4
c0cc274f-cc3e-4c5a-8b1e-0d01a5b7ebed,,,I love their assistance.,,5
b3e39a1b-bc87-4117-8a96-b2f52117d4b3,,,"Service par excellence, A very good app to enjoy. I love it",Great experience,5
a413c5e6-6712-401e-bf66-535b16571dae,69,2.28,Worst app dont have latest updates of recharges...old ..112yr old budda..!!,,1
c04c2e66-3ddb-40a8-9fc1-3722058fee96,75,2.34,Niki good apps customer care very bad Recharge success Ho Gaya par mobile me balance nahi aya or balance kat gaya or email karta ho toh reply nahi milta,,5
ca5f1ca6-4fb9-45ca-8e97-43dc966ccc2c,,,Simply awesome,,5
968b4a82-a39d-474c-89ec-874b51d0d944,90,2.49,"i star 0, wrong gift card send.",,1
f870cd0e-2397-4fcf-b794-d5b14c357f26,75,2.34,Good offers,,5
85d20917-b1d9-4915-bffc-bf9a7ca3cf65,,,"Don't go with this app. Even after multiple emails asking for cashback, they respond with bullshit reasons that also for almost 8 days for each response. Worst app for recharge and bill payment. Still not received the 20% cashback for my bescom bill payment. 8496999933. That's the account. If you are looking.",Worst app equal worst CS support!,1
113d40af-1cdc-4655-8fc3-8b40ce1dcb5a,,,Bakwas,,1
f02b2165-9e2f-493d-8ac7-8bf620f6fdc8,,,Great app. Most Offers are one time only. Refunds are easy and customer service is good,,5
750ecf38-8f0a-4798-bf2e-67096bc3e736,74,2.33,Niki.Ai I just went through the Application quite interesting looking to connect with you as a partner,,5
54a54414-8a1d-4914-b60a-41b3a946ac3d,78,2.37,Superb,,5
00eb5a16-e3c2-4b98-be3b-fa53099a8b37,86,2.45,great app,,5
9b0007f8-8ef0-4182-a444-6b6a4d4bbe85,69,2.28,Awesome App,,5
16993747-cce6-43f2-91d5-58ff17a0f6a6,81,2.40,"Good chatting App to pay bills & recharge with nice cash back offers every month. I liked it, keep it up & include more offers. Thank you.",,5
1fec6ede-3cfd-4fd0-94e2-a38d865016e4,75,2.34,I was trying to recharge my Airtel postpaid mobile Nom with 350 amount . But this apps recharge wrongly my DOCOMO Prepaid mobile which is register with niki. Other thing is that I was submited every details of my Airtel postpaid nom but it's recharge my prepaid nom. Which is not Airtel not postpaid so how it is possible to recharge that mobile nom. I was complain for this to NIKI BUT after 2 days there is no reply from NIKI side. Please do not use this apps its not user friendly.,,1
10b2ac4e-cc95-4a75-9b97-15fffeb419fe,81,2.40,"Using this app from past few months and never had a problem with anything, so till now it was a good experience with all the features and services of the app.",,5
4e0e3c2a-d329-4253-bc2f-7010b99c23e1,69,2.28,This is best AI app. Apply ProMocode swagat6 to get 30 rs in ur niki wallet..,,5
c56dcaaf-4fd9-4a6f-ad4f-c11383b37186,74,2.33,Good App,,5
c98a2f0b-9a25-4133-bbe2-236a77b12465,75,2.34,The most bekaar app... Does not support BSNL or jio or probably any other operator... Tried it many times but it's like irritating yourself by using this app... Just uninstalled,,1
50626bd9-c7f7-4356-a87d-52772047871a,75,2.34,Great technology!,,5
430d3222-1d28-4d61-bfb1-29734e2bd059,81,2.40,"App is good ,different interface and good offers too",,4
c05b8182-b5b2-428d-919d-cc8d66a49218,28,1.9,Server is always down,Can't even signup,1
1bad5b86-5ecc-4b9d-b5c6-17de9e037bab,56,2.15,"Excellent, genius, unmatched",,5
9e35cca8-b3ef-4f55-a6ea-a5ab8e4afca2,,,Dont use please payment fail ho jati hai,,1
21418f39-0683-4e71-a29a-c87f07215bc6,75,2.34,It's an amazing app with wonderful,,5
711e9a71-9b93-4255-8229-e2f1639985e2,62,2.21,Useless,,1
5cb882b6-6e10-4149-9765-1e7b0e8cac80,,,Don't use this appp......,,1
291a3b67-3ffc-495c-997a-11ada2f7a743,56,2.15,"Wonderful app, very fast, lots of cashback... Thanks",,5
6acb4e28-c709-49c8-a9e3-3b14a680173e,,,error....msg not send....can't recharge my mobile,,1
2591499a-3171-4dc8-b21a-3ba8a687d527,81,2.40,Needs improvement in customer care service.. otherwise useful app,,4
2efb9a7b-e20b-4ec1-b166-e831d4a6506d,50,2.10,best,,5
2f200e9e-4b74-46be-b895-db660a5ceb01,,,I received A message from Niki In which They said Me That They Give Me 3Movie Tickets . But I did Not get . I don't Know Why They r Fooling People.😒😤😤😤😤,,1
eb5ce603-787b-4b29-b3cb-7c6dcd908b05,80,2.39,It was good in recharge i checked it,,4
8683f736-6bf2-4a12-85af-c0cd085a3c62,,,Fake app.............,,1
5a097ceb-ae93-449d-af19-ea25587d5b8c,77,2.36,Just love it Niki.ai,,5
dc6e38a8-d553-4319-b67a-ce011cbdac08,,,"Now seen new thing in India also just like magic , gobutler & operator for India , awesome at integration , best of luck guys",Best app,5
c006ab8b-a59f-409c-8b2a-3e815b9adafa,76,2.35,Nice,,4
d7e2ae54-f7cb-4763-b28d-da895e9d7ed0,71,2.30,"Excellent user interface, I like it",,5
a679fd63-a5fa-4fb2-bd61-1c6d5098af62,28,1.9,Dnt waste ur time bhaio. Full of cheaters..,Fake app,1
32cb7940-79be-4428-a9a0-2e4c825674cd,62,2.21,"I wish I could give 0 rating.. My awareness to other users, please don't use this app they are froad and scam.. They are cheating people and I'm approaching the consumer the court for the same with appropriate proofs",,1
188708c3-dae0-45c6-97b9-04d739782135,,,Great application,,5
66cc7b63-f765-4a97-bfa0-0f2f4eca404e,,,Niki app is absolutely fraud.i have recharged kio number on 1 march but any recharge request not reached on jio.ad Niki app is giving invalid transaction id,,1
449eaa42-4734-4a80-b66c-0ada012d90f1,62,2.21,Hey Niki i want my cash back not credited to my account Why u cheat me ?,,1
2ea4a50a-342b-4ae4-854c-77d33ab5c6cf,75,2.34,"I paid airtel postpaid 200 rupees on 4th April but amount is not showing in my mobile account till date. I made repeated complaint regarding this and 4 to 5 days after they are giving standard reply as recharge successful. Airtel saying they never received money. Very wrong decision on my part to use this app. If u are providing service of bill payment then its your responsibility to resolve issue. I paid you for airtel bill payment, and if amount not showing in airtel account then you contact airtel and resolve. I did not paid airtel directly, I paid you. Resolve this.",,1
00300fc8-7e23-407d-ac5a-273fb9cd1e90,,,I recharged my jio from niki app. But still I didn't get balance. And your niki app generated a fake invoice.that your recharge is successful. Don't make fool ur customers. I want my balance and Amazon refund which offer going on ur site otherwise i will do a strictly action against you.,,1
4860f262-be0d-4c09-941a-f90f7a32c7a8,80,2.39,Very good app,,5
c47b3a8a-d0d2-49c6-91e0-ec46330fd9be,,,Eussy to used,,5
dcb8b97f-ed68-4495-8f33-281cde3f92d1,56,2.15,There is need to a confirmation message to be sent after completion of orders as soon as possible.,,2
94b6722b-8bc1-4e78-942a-68bd856ee3b8,87,2.46,"Wonderful App but PSPCL bill payment is not available , please make it available soon.",,4
2e7d8e7c-ba07-4771-ae5a-1f68bf407c10,,,Niki app is update is very nice earning money love you so much for your reply,App,5
f4a48569-8707-4b0d-95cf-e7b1588e0bea,69,2.28,Worst App.Not at all recommended.Beware,,1
d7ed9678-b48a-4d9e-8290-706a2fcc2362,90,2.49,"WORST CUSTOMER SUPPORT. POOREST payment app among all . paid my gas bill, payment got deducted 5 days back but still the payment has not been made to the gas operator from niki's side. WORST CUSTOMER CARE SUPPORT who does not even reply on putting queries.",,1
5143b365-a5e6-44a6-89d6-2df6405b3d60,90,2.49,The chat bot is such a dumb. It automatically selected my network as Vodafone. Tried so many phrases to change the network to jio but still its stuck with the Vodafone. Really stop trying innovative way to launch a recharge platform when you can't implement it properly.,,1
72716b3c-6b53-49d9-b9a3-e34ba444e886,83,2.42,Good app. Large discount,,5
c1cf7940-53ca-43c1-8c1f-f4f3213882b1,28,1.9,"Start now !!! After some time I can speak about it ....use refer code ""himu"" and get joining bonus 10rs recharge ....use this code and get succefull recharge","Hello refer code ""himu""",5
58d389f9-a78d-4047-b85a-4c0c74745cc7,90,2.49,Good,,4
a924bce8-fbd0-4aae-8052-4ed13ded2b3f,62,2.21,Love this app for its convenience...,,5
3efa3910-d7a6-4ee3-827e-07aaf6d543e9,83,2.42,Why should I pay convenience fee ...worst service ...,,1
889a1a21-debc-483d-b16a-694d9b41563c,56,2.15,Fake app not got sign-up bonus,,1
86702e55-2f0f-445b-a2e3-2be3f5d7b5dd,83,2.42,Awesome very fast,,5
8d53901a-3cf6-4601-9d2c-2b681ed1ebfc,87,2.46,ok,,5
cda09cef-95fc-4cb6-a46f-bf1f24509282,59,2.18,"Don't install it, I got 100rs credit last time But now it shows 0 3rd class app",,1
7de94921-eaac-46fd-bc88-0b57508a2ef4,90,2.49,very bad app. very late update of bill pqyment.. don't do recharge with this app,,1
70cea48f-fe15-4293-8d2f-0909b499cc2c,75,2.34,Nice aap,,4
c650274f-d391-4af1-8bfd-05409072d999,50,2.10,Tension free from finding codes and % . Easy It is Smart Robo.,Free from code,4
ca72ec9b-33be-4b74-9936-514f9a892da0,56,2.15,"No cashbacks offered. Cheap app,false promises. Removing the app now.",,1
293bea18-31f6-44ab-9877-1a1bb88357b6,86,2.45,Amazing app,,4
ae93f127-f611-48b2-95fa-c51386fe173b,74,2.33,Good app,,5
21182b9a-54e3-47ae-8102-43cae391455e,62,2.21,Pathetic,,1
1b8f5965-b351-4c16-aaac-f81c4b57a000,80,2.39,Took time to use AI Now comfortable,,5
84d88e6d-b9f0-4a4e-86f3-9d8e255522fc,68,2.27,"Useless app, Only timepass chat",,1
48c84ad8-1c1a-496b-964f-ff0439f2db1e,56,2.15,"Niki is really intelligent, just chat with her and book bus 🚌, pay bill etc. etc.",,4
92d5576a-fa92-467f-ba00-9062bb8e670a,66,2.25,Nice app.,,5
6934f4c3-7967-467e-ac65-ca01d91e93be,88,2.47,nice app ...very easy to use.............,,5
53641267-ccf0-47d3-9d1f-4592a3dff528,71,2.30,Fantastic,,5
881b5831-fb40-42a9-8e00-c842d053e556,40,2.0,Unfortunately stopped every times when I want to open the app,Bakwas app,1
348990a5-557c-4ce5-bd1b-0be466378940,75,2.34,It's fake app no response customer support I'm recharge tatasky 200 but status successful but benefit not credit on my tatasky very bad services,,1
fa310bc1-2b2e-43bc-b9f6-4f4d1035e8be,88,2.47,pathetic,,1
bb72b9b3-f770-4764-87ea-b5fe3984cb48,56,2.15,Really hectic for recharge any mobile.,,2
57320d9e-12da-4f3d-8bf4-a7b8a1c764c5,36,1.16,Very nice app. Fast responses for queries. Very good customer service,Excellent,5
f7d7101c-803e-4dfa-8613-99c28029adbf,61,2.20,"Nice app signup with my code and get rs. 10 instantly.., Awesome app",,5
1b86cb0f-e621-4750-894f-5242cb17b307,66,2.25,Good,,5
957cd15f-4746-42c1-a328-ae172d1ca7af,69,2.28,Very Cheap Services.Five Days Completed Not Received DTH recharge. Customer care not Responding.,,1
a70f5346-3286-403d-8a4b-3a5df92bdfb8,,,Nice app,,5
48effba4-a9f3-4238-aa5e-5ebdce565896,64,2.23,"Whenever I try to pay money from Paytm, it shows a msg of error... What the hell... How could I use then my Niki balance????",,1
01da065d-3eec-48e2-aa34-d8297690cb1c,75,2.34,Really I love it.. best autobot,,5
a582c7b4-6c07-4dd0-a70d-a8de1c16e67b,88,2.47,best app,,5
296f36bc-7ab0-4cbf-bf12-3d1b4db24074,68,2.27,Good,,5
7b65acaa-e527-4624-ba31-0c0484ff074c,83,2.42,Fake app,,1
04275d23-0cdc-418e-bc88-2aa84c5f0906,69,2.28,"This app is fraud app they accept money from customer but service not given , beware from this app..",,1
6dc37b5e-28db-4773-a1c8-7d2704e01ec5,82,2.41,🤗VERY NICE APP🤗. 😎😎😁CAN'T TELL IN REVIEW USE IT TO GET HEAVY CASHBACK😎😎,,5
11acd9e9-8d90-4a51-a075-af796131c041,,,Use code rohit92 during singup and we both will get 10 rs..in wallet,Nice app,4
89fe500c-8f8d-41d8-b0c5-ce69576e4cfc,75,2.34,Works great in most cases,,5
193994bf-10f5-4b78-9b6b-ae23709fc736,82,2.41,Very good app,,5
c17594cc-fe37-4aef-a7af-2c3f71633180,78,2.37,"Good app, one of the best i am using",,5
b0f2c462-e129-41bf-8b38-ba12f2dbc6c8,87,2.46,I pay electricity bill on niki website and pay through UPI method. after successfull payment on UPI. I got error on niki site. Payment deduct but electricity bill payment not done. I also raise a ticket on this issue but still no solution provide or refund amount towards niki. Payment date :- 15 Jan 2019,,1
90dba5c1-715b-450a-8d45-bc44d9ab8158,78,2.37,Useful,,5
fae816c5-a07d-49ec-9492-85cc68083e31,78,2.37,Great,,5
24cd5083-766a-482b-aced-39b5f9c06d3f,69,2.28,FASTER AND EASIER 🤡👍👌✌️,,5
4e95909f-c76e-4bd3-b1fb-7a6cb0c6b994,,,Im install this app ...but..what is this referral code?...... they don't send any code...only otp is coming,,1
dbff50e9-ea31-4f87-9b77-3355b16c9bb0,59,2.18,Nice and good app,,3
4cc7affc-b814-4a3e-928c-c113b5938a13,71,2.30,"Slow customer care response time, that's why 1 star less. Edit: thought of giving them another chance but again failed payment. I must suggest never to use Niki in case you want to pay for something urgently. Even if you get 1lakh cashback, do not use Niki !!",,2
74962275-80fc-4b96-9270-f5b3de3d67ac,82,2.41,Hiiiiiii,,4
32404ec4-5d2c-4b5f-9114-9d27b46ec35b,75,2.34,"Niki gives lot of case back so I use it mostly.. I pay my electric bill ,pospaid bill and the online works with are possible by this app.. Thanks Niki for give casback and thanks to oner of Niki who give me a great app thank you....",,5
fe5a4e1d-eea3-4bec-813a-02876dc7e0e6,74,2.33,Nice but direct offer to be include.,,4
b9570129-b2a7-4a50-9dbf-d9e5abef7ff8,83,2.42,"I paid my postpaid bill using niki via Paypal, still no update after 10min.",,2
c080d1df-e666-4dce-af53-77ecbe0c5318,81,2.40,Though the app is cool and friendly user but I am unsatisfied with the customer service and ticket help desk. I raised a two issue on each month through tickets but no response from them. The customer service is hopeless to resolve our issues.,,5
6a5d55d0-ed0e-459b-ace1-19d19e3081b3,83,2.42,Very good app Nice...... Very nice...... i like very much...,,5
ae08d74e-5b0b-43f9-94e1-8b3e57807140,76,2.35,I love this app,,5
76842a03-9392-402f-a799-8928d825addb,75,2.34,Very good,,5
596814bb-ffce-4e7c-940d-bc60382c0b6a,62,2.21,"New concept of payment by chat, which is good. Superb app",,4
3d4c732a-73cc-4099-99a7-245fe89d7977,81,2.40,Wasted app totally desarv a one star like mobkiwic i recharge my jio number they take 4 hours to proceed this when i complaint against this esuue and also take 10 rupees extra to handle transaction fee totally i pay 10 rupees extra i doing this because i seen a paypal payment offer but i did not get any cashback for this transaction they say offer expired without any reason ye customer ko chutiya samjhte bai koi mat isntall karo isko le jao mera cashback beggers,,1
584edc75-a3a5-4afb-8dc2-43b1f5d5d68d,71,2.30,Nice,,5
e7750946-53c5-42ce-b6ab-28b407121189,69,2.28,Awesome,,5
fa337b63-3891-4fee-bd07-ed3aa8d9849d,74,2.33,great work,,5
2a74cc8f-2470-4426-83e3-a232b67ff551,64,2.23,Good,,4
3f5ea98f-3b57-464b-908e-65aace791713,,,Yet AVVNL not supported after writing 7 months ego because you are junior and you will retain this tittle.waste of time and data #tumse na ho payega niki,,1
7959d63d-d029-487c-9bc0-95f5b815d930,56,2.15,"Worst app , don't book any bus ticket they will take your money and then they responsibilities are over , if any issue occur",,1
06870aca-6667-48ab-bd34-eaf0f40f041e,86,2.45,"Very bad service. Stuck my money and not refund it I had rs. 299 in my wallet and cant use them, they stuck my money in there wallet",,1
daf4f27c-c7a1-4237-b247-160341e33134,32,1.10,Keep it up. Nice response from a bot,Good app,5
2df77e0c-b708-42d5-96f2-2bfa31ddc5dc,78,2.37,It must be great,,5
1a4e3b32-de7b-44ba-b6b5-b9c8a43a72d9,55,2.14,Good app. But less upgrade,,4
ce23f430-4ca8-445c-8c1e-ca4ca26e4ae4,80,2.39,Its a preetty good app to use everyone visited once muat follow through this app and i loved it.,,5
2929734c-3f11-48f2-a2b4-9903a5522471,89,2.48,Awesome application for anyone,,5
dd9a97a8-0f3b-45f8-9dd6-d0a7bc0deac0,,,No option for Jio users :(,,2
812acb9b-80df-4962-b4bb-ead114acf396,75,2.34,GOOD,,4
2e11c4c9-f425-4ded-8e06-abb467ede684,55,2.14,give my 1500 back otherwise ill take legal action against niki.ai,,1
6a6e5879-59f2-4d05-be50-8d8c792f9bc8,11,1.5,It failed to register the code which I had typed that I got from message on my phone no.,Failed to register me,2
e017f9bc-324e-408b-8019-180aa7d4d52d,74,2.33,I don't know why so many bad reviews about this app. I felt good using it for paying Electricity bill,,5
52bce041-4116-4c80-9664-16daa8743242,62,2.21,No use,,1
ab50a9f4-7e0a-4f6e-9099-625fb50aec24,62,2.21,I did not get my cashabck beggar app,,1
a3f2a3ca-2a2f-4123-89a9-b151d3f53d83,59,2.18,"Use ""mihir41"" as referral id to get referral bonus. Thank you",,4
8518cf05-683d-423c-a22d-f5e3be1f6cd9,66,2.25,Amazing app,,5
bf8d08dd-8b3e-4a35-880d-0619536eeb27,88,2.47,nice app with intresting deal,,5
fc9bd10d-dd51-4503-98b9-d4022ff09525,75,2.34,User friendly app,,5
124374c0-59b1-4c02-bc6c-408d2c9fe3e7,90,2.49,this is a fraud app. i recharge electricity bill usibg this app thriugh paypal but i didn't get CB.,,1
604195d9-e58a-499e-83d4-b84bb56438a5,90,2.49,Superrb.. I like techniqe of this app...,,4
6b0ab7c6-6b02-4782-a72d-3387f12c86ff,,,Facing issues with almost evry common service provider. A message is shown that it will be resolved soon but there is no improvement with anything since like a month. e.g Electricity: DHBVN Recharge: Airtel,,1
ba746b76-85e4-48e7-b9e2-98cc65d56466,75,2.34,I have received cashback as niki credits but it is not showing nor I am able to use it. I have told there customer care several times but nobody responded. Very bad customer service.,,1
c8002be1-ad15-42d5-92ea-1db2d8b1fd4a,74,2.33,One of the best app,,5
bacf3a44-495c-4b57-bfd5-e6ad75b64d86,62,2.21,Congratulations for developing such a bad app. Kudos guys !!,,1
7dd53fe9-61db-41cb-babc-0cf71645fcd3,,,Excellent app for pay bills,,5
874680b8-16c1-4ac5-9363-97ec14ec374f,56,2.15,Get app,,5
b1fbd7e8-f2b9-4003-9e7f-5ca7acf0b5a8,62,2.21,Beautiful app,,4
5504849e-b28b-4af3-accd-3c6b34a9bfc7,90,2.49,wonderful app,,5
9e85b347-24a2-4b73-a1f4-459882363dcb,66,2.25,Good but can be better,,4
bd09ca30-38a3-4c17-96ed-9c3d20721555,50,2.10,This is a fake app,,1
714a6041-fd41-431c-8ac1-7e83bbaf2aee,81,2.40,Very good app,,5
2876eb57-8fc9-455e-81ef-025c4e7cb68b,56,2.15,Since 8-10 days failed amount not credited,,1
a3730177-2ba4-469d-8a60-ba721c26fca2,83,2.42,Good offer to pay ur bills,,5
bde7e0b0-9df2-4538-8ea2-5a8bd3e74e44,,,"Not understanding what I mean to say , then whats of his use",No way to understand,1
77bae76e-bd04-457d-b887-259ffc2ae14f,75,2.34,"Bill payment on this app is so easy with timely reminders and one tap payment, I have never used any other app for bescom bills again. Keep up the great work.",,5
8245f303-85cd-49d9-83b9-18f4874eecd0,59,2.18,GPS interface is difficult to use and not user friendly while cab booking..other than that no issues..support is good..will definitely recommend,,4
ac0128ce-1a1f-4a1e-8b85-4c5c1c7f99ae,75,2.34,"Easy to use, fast transactions, multiple payment options. Liked it. Updated my rating and reduced 1 star since I did not heard back for the complain I raised, even after multiple follow up.",,3
531d61e6-bade-4126-8b6a-d95b3fe339d4,81,2.40,Nice app,,5
8e52cc4b-4343-482e-b3d0-935382092f5b,78,2.37,good app,,5
e3b1922f-12b5-4aed-8aa5-dc23d85d874e,75,2.34,Good to use,,5
e57b2e12-31c1-496f-9195-41d68d77acbc,81,2.40,good,,5
8a652f6f-c6e2-441e-a705-2c146ab24b0c,59,2.18,I did not get what i was promised.offer section shows 20% cashback upto 100 on first bill payment.i paid my electricity bill first ever on this app but have got no cashbacks yet,,1
519cec6c-b464-4713-b2b1-7675fedcdac3,53,2.13,I don't know why people have given such negative feedback. It has probably the best user interface among all other mobile payment wallets.,Nice app,4
c4a1365f-507d-4abf-af5a-e8c5280d59b2,,,Very good,,4
58cf337d-4136-4b98-a23e-cbbb63106d15,,,This app is nice giving special cashbacks.But I will give 5 star only if you increase your speed of transaction.You must do DTH recharges instantly.,,4
68cb0e00-2a3a-4d66-8911-ff7bc12f986f,56,2.15,For my last transaction amount cut but recharge not completed... I didn't like this app bcz no trust @ all,,1
b4d521a0-face-4e37-89fa-970fb5193186,89,2.48,I lost 349Rs trying to recharge.I tried contacting support but they are not responsive.Dont try this......Try alternate apps for recharge.,,1
5cb5fa97-cedc-464a-8271-5194c2a3642e,74,2.33,I have recharged my jio no with it and it showed successful but i have not received the recharge even i have checked in my jio app worst app ever and their customer service is woeful they will not respond to you or refund ur balance,,1
5fd48dc1-b785-4395-94fb-5e427b322861,88,2.47,"worst bill payment site. Tried to pay my electricity bill twice, failed both the time. Today was the last day for payment, and this app let me down. worst app, no customer support on call (the worst app for payments)",,1
ec2967d6-bf1b-4cc9-8369-76cddf8e0919,75,2.34,It's awesome,,5
7de54a88-2ce4-4a41-bc3b-f3c5eba57bed,46,2.6,"It's my all in one best app for my all billing needs, especially electricity n post paid bills. Loving it & recommended to all..",Good1!!!,4
0a9764bc-7e2e-454d-b6fc-2cf620c658ea,88,2.47,"Best AI recharge app I have came across so far, taking user views also into consideration for betterment of the app.",,5
d43374fd-0c40-4065-b130-2a433414542b,66,2.25,Good,,5
d28a9202-d113-4790-a20f-23fa2cc7e1ee,,,Offers was seems to be good but the cash back was redeemable 25% of the order amount only Hence to redeem my 300 rs of cash back amount in niki wallet I had done 1200 rs of transactions after many hurdles Sorry team Niki hope you could improve further about this and about app performance too,,3
b88a4106-a7b4-4696-856b-71a28de4caff,,,amazon gift card not received i purchased it on 21feb till it is not delivered i mail the help center but no reply please help appropriate or give your care mobile or landline care number,,1
5d2cf2a1-7d59-4f4f-86fb-407e9349a014,,,Worst app for booking,,1
b2b39d93-8889-46e0-98bf-087b88530ff7,,,Must app,,5
bd44f728-890d-4a21-b4cd-5c4ecfcbcbcb,66,2.25,Awesome app except some minor bugs but it would be more great if i can check when my credits are going to expire,,5
e8ef8eff-7c2a-48b1-a830-9028852174f5,88,2.47,best app,,5
7a105d8a-d163-40ef-9e60-0ef2820e18c8,87,2.46,i've pay for tata sky dth recharge. my amount is deducted but there is still no record show of the order. i have upi transaction id but there is no record of recharge this fraud app. they still not get connect with me.,,1
6516fd6a-b253-46a1-88e8-051624e53bfc,88,2.47,good app,,5
a7f81bb9-90fe-4bf1-8f91-92e8ec986144,71,2.30,The app has continuously improving almost every day.And increasing are the number of payment gateway.But want offer for Existing user.Why is the offer only for new or One Time User.Please think about it to retain the old customer.,,4
8ba8ec10-e672-4f2d-88f8-2bca4c5cd606,90,2.49,good,,5
cc3752b4-fbe2-4dbf-8890-9717d12cb8e1,83,2.42,Very good offers,,5
1f824775-abd4-41f3-89a9-09b1b96df5ad,68,2.27,Please video chat sections that sucks I'm very bad,,1
f2cac225-8f4c-4d2f-b1c2-664acb39e5d2,62,2.21,Simply just awesome app.,,5
8175bb96-4223-422e-a1e2-c175b339e402,89,2.48,Give supported electricity bill details when app download,,2
434f8d5a-b37d-493e-9aea-97c3865d943b,71,2.30,"Good interface and has all the options like deals, buses and hotels",,5
dac1d946-1f9a-4e21-9b39-d30c53920b59,81,2.40,"Very bad service n irresponsible customer care support I had recharge n pay via PayPal But didn't get cash back of ₹ 200/- I had contacted both Niki.ai n PayPal, but not get any reply after 45 days of complaint",,1
54bf0108-3b22-4243-ac12-af6bfa70b81e,71,2.30,No offers,,1
d3f5cc72-e2e7-4da4-b479-8f5868e7059b,69,2.28,Good app.. Simple n sweet to run. Many cash back offer also available..overall good app.,,4
6c92cfdf-6728-4c8c-8f8c-94eb21bc19e2,74,2.33,I always use love it thanks for me heavy services,,5
1d8a461f-2959-4322-8a6f-423f2de43772,,,Good,,5
a48200c0-1592-4254-ba51-57566a3f4c53,88,2.47,nice app,,5
eee60cc7-d796-45ff-8aa7-3cf008d73983,75,2.34,I have recharged my airtel dth account with rs.3683 and the amount has been debited from my account but the p has not received pqyment,,3
7d4beffd-0034-4743-9828-b71b9975bc53,75,2.34,fraud app as i didn't able to use my niki credits,,1
636a6126-4142-4b6f-9845-b6291a956b9b,,,Waste of time,,1
1ab95e90-0b98-4b2b-ad11-835b6e1f7f0b,56,2.15,I dont know why this app has got bad reviews but it works absolutely fine in my phone and gives a lot of cashback and nice concept as well..,,5
c8fb546c-cdff-4887-bc02-95392314b963,88,2.47,very good app,,4
6b7b3247-c5ce-4e26-8789-35a91bc9293f,62,2.21,Worst app.... Cant find a single positive from it..... Cant even book a movie ticket around me...,,1
950ac9b9-0dc0-4ebe-9613-664147c2659f,56,2.15,My BSNL Land phone disconnected cos of this bloody app... I paid my BSNL landbill on 25-3-17 and I got successful msg. Now my phone is not working and BSNL office people says that 1599*rs is not credited to BSNL.. I think it's eaten by Niki.. So dears why u testing ur luck.. There r many other trusted apps available..,,1
892d3526-ee62-4da7-80e9-8b466adf82d1,86,2.45,good!,,5
528da313-eacf-4737-8fab-870f006e6bb3,88,2.47,one app for all payment,,5
dc644dd2-ba12-45b3-8de3-9b3f2b5e2924,88,2.47,it not support ajmer Vidyut vitran nigam Ltd. why????,,1
9642c28d-f954-412d-8e3a-6d033b08c5f7,71,2.30,Amazing app,,5
d7fa7aa8-a8ea-44a9-8e03-7c185bf11a9c,86,2.45,😘😘😘😘😘😘😘,,5
